generic_name,reasoning,less_determination,binary_determination,less_determination_score,binary_determination_score
POTASSIUM ACETATE,"The provided drug label for Potassium Acetate Injection, USP does not contain any sentences that specifically discuss pulmonary toxicity risks or pulmonary reactions. The label primarily focuses on the drug's indications, usage, contraindications, warnings, precautions, adverse reactions, dosage, and administration, but it does not mention any pulmonary toxicity or reactions associated with the drug. Therefore, there are no sentences to summarize regarding pulmonary risks or reactions for this drug.",No,No,1,1
TECLISTAMAB,"The drug label for TECVAYLI does not explicitly mention pulmonary toxicity risks or pulmonary reactions directly associated with the drug itself. However, it does discuss related symptoms and conditions that could indirectly affect pulmonary function. Here is a summary of the relevant information:
 

 1. **Cytokine Release Syndrome (CRS) Symptoms**:
  - **Sentence**: ""Clinical signs and symptoms of CRS included, but were not limited to, fever, hypoxia, chills, hypotension, sinus tachycardia, headache, and elevated liver enzymes (aspartate aminotransferase and alanine aminotransferase elevation).""
  - **Summary**: CRS, which can be caused by TECVAYLI, includes hypoxia as a symptom, indicating potential pulmonary involvement.
 

 2. **Management of CRS**:
  - **Sentence**: ""Evaluate and treat other causes of fever, hypoxia, and hypotension.""
  - **Summary**: Hypoxia, a condition that can affect pulmonary function, should be evaluated and treated in patients experiencing CRS due to TECVAYLI.
 

 3. **Recommendations for Management of Cytokine Release Syndrome**:
  - **Sentence**: ""Evaluate and treat other causes of fever, hypoxia, and hypotension.""
  - **Summary**: Hypoxia, which can be a pulmonary issue, should be managed in patients with CRS caused by TECVAYLI.
 

 4. **Recommendations for Management of Immune Effector Cell-Associated Neurotoxicity Syndrome (ICANS)**:
  - **Sentence**: ""Monitor neurologic symptoms and consider consultation with neurologist and other specialists for further evaluation and management, including consideration for starting non-sedating, anti-seizure medicines for seizure prophylaxis.""
  - **Summary**: While this sentence does not directly mention pulmonary toxicity, it implies the need for comprehensive management, which could include addressing pulmonary symptoms if they arise.
 

 5. **General Adverse Reactions**:
  - **Sentence**: ""The most common adverse reactions (≥20%) were pyrexia, CRS, musculoskeletal pain, injection site reaction, fatigue, upper respiratory tract infection, nausea, headache, pneumonia, and diarrhea.""
  - **Summary**: Pneumonia, a pulmonary condition, is listed as a common adverse reaction, indicating that TECVAYLI may be associated with pulmonary infections.
 

 6. **Infections**:
  - **Sentence**: ""TECVAYLI can cause severe, life-threatening, or fatal infections. In patients who received TECVAYLI at the recommended dose in the clinical trial, serious infections, including opportunistic infections, occurred in 30% of patients, with Grade 3 or 4 infections in 35%, and fatal infections in 4.2%.""
  - **Summary**: TECVAYLI can cause severe infections, including pneumonia, which is a pulmonary infection.
 

 7. **Specific Adverse Reactions**:
  - **Sentence**: ""Upper respiratory tract infections and pneumonia are common with TECVAYLI. TECVAYLI can cause bacterial and viral infections that are severe, life-threatening, or that may lead to death.""
  - **Summary**: TECVAYLI is associated with upper respiratory tract infections and pneumonia, indicating a risk of pulmonary infections.
 

 8. **Monitoring for Infections**:
  - **Sentence**: ""Your healthcare provider will monitor you for signs and symptoms of infection before and during treatment with TECVAYLI.""
  - **Summary**: Patients on TECVAYLI will be monitored for infections, including those affecting the pulmonary system.
 

 In summary, while the drug label does not explicitly state that TECVAYLI causes pulmonary toxicity, it does indicate that the drug can lead to conditions such as hypoxia and pneumonia, which are related to pulmonary function.",Less,No,1,1
BENZPHETAMINE HYDROCHLORIDE,"1. **Sentence:** ""In a case-control epidemiological study, the use of anorectic agents was associated with an increased risk of developing pulmonary hypertension, a rare, but often fatal disorder.""
  - **Summary:** The use of anorectic agents (not specifically benzphetamine) was associated with an increased risk of developing pulmonary hypertension.
 

 2. **Sentence:** ""The use of anorectic agents for longer than three months was associated with a 23-fold increase in the risk of developing pulmonary hypertension.""
  - **Summary:** The use of anorectic agents (not specifically benzphetamine) for longer than three months was associated with a significantly increased risk of developing pulmonary hypertension.
 

 3. **Sentence:** ""Increased risk of pulmonary hypertension with repeated courses of therapy cannot be excluded.""
  - **Summary:** The increased risk of pulmonary hypertension with repeated courses of anorectic therapy (not specifically benzphetamine) cannot be excluded.
 

 4. **Sentence:** ""It should be noted that benzphetamine was not specifically studied in this case-control study.""
  - **Summary:** Benzphetamine itself was not specifically studied in the case-control study that found an increased risk of pulmonary hypertension with anorectic agents.
 

 5. **Sentence:** ""The onset or aggravation of exertional dyspnea, or unexplained symptoms of angina pectoris, syncope, or lower extremity edema suggest the possibility of occurrence of pulmonary hypertension.""
  - **Summary:** Symptoms such as exertional dyspnea, angina pectoris, syncope, or lower extremity edema may suggest the occurrence of pulmonary hypertension, but it does not specifically state that benzphetamine causes these symptoms.
 

 6. **Sentence:** ""Under these circumstances, Benzphetamine hydrochloride tablets should be immediately discontinued, and the patient should be evaluated for the possible presence of pulmonary hypertension.""
  - **Summary:** If symptoms suggesting pulmonary hypertension occur, benzphetamine hydrochloride tablets should be discontinued, implying a precautionary measure rather than a direct causation.
 

 7. **Sentence:** ""The potential risk of possible serious adverse effects such as valvular heart disease and pulmonary hypertension should be assessed carefully against the potential benefit of weight loss.""
  - **Summary:** The potential risk of serious adverse effects, including pulmonary hypertension, should be assessed when considering benzphetamine, but it does not state that benzphetamine directly causes these effects.
 

 8. **Sentence:** ""Benzphetamine hydrochloride tablets are not recommended in patients with known heart murmur or valvular heart disease.""
  - **Summary:** Benzphetamine is not recommended for patients with known heart murmur or valvular heart disease, suggesting caution due to potential risks, but not directly stating that benzphetamine causes pulmonary hypertension.",Most,No,1,1
TOFACITINIB,"Here is a summary of all the sentences from the drug label that discuss pulmonary toxicity risks and pulmonary reactions for XELJANZ (tofacitinib):
 

 1. **""Increased risk of serious bacterial, fungal, viral, and opportunistic infections leading to hospitalization or death, including tuberculosis (TB).""**
  - **Summary:** The drug is associated with an increased risk of serious infections, including TB, which can affect the lungs.
 

 2. **""Interrupt treatment with XELJANZ/XELJANZ XR/XELJANZ Oral Solution if serious infection occurs until the infection is controlled.""**
  - **Summary:** The drug should be interrupted if a serious infection, potentially affecting the lungs, occurs.
 

 3. **""Test for latent TB before and during therapy; treat latent TB prior to use. Monitor all patients for active TB during treatment, even patients with initial negative latent TB test.""**
  - **Summary:** The drug requires monitoring for TB, a pulmonary infection, before and during treatment.
 

 4. **""Patients treated with XELJANZ/XELJANZ XR/XELJANZ Oral Solution are at increased risk for developing serious infections that may lead to hospitalization or death.""**
  - **Summary:** The drug is associated with an increased risk of serious infections, which can include pulmonary infections.
 

 5. **""Reported infections include: Active tuberculosis, which may present with pulmonary or extrapulmonary disease.""**
  - **Summary:** The drug is associated with active TB, which can affect the lungs.
 

 6. **""Patients should be closely monitored for the development of signs and symptoms of infection during and after treatment with XELJANZ/XELJANZ XR/XELJANZ Oral Solution, including the possible development of tuberculosis in patients who tested negative for latent tuberculosis infection prior to initiating therapy.""**
  - **Summary:** The drug requires close monitoring for infections, including TB, which can affect the lungs.
 

 7. **""Caution is also recommended in patients with a history of chronic lung disease, or in those who develop interstitial lung disease, as they may be more prone to infections.""**
  - **Summary:** The drug should be used with caution in patients with chronic lung disease or interstitial lung disease, as they may be more prone to infections.
 

 8. **""In the UC population, XELJANZ treatment with 10 mg twice daily was associated with greater risk of serious infections compared to 5 mg twice daily. Additionally, opportunistic herpes zoster infections (including meningoencephalitis, ophthalmologic, and disseminated cutaneous) were seen in patients who were treated with XELJANZ 10 mg twice daily.""**
  - **Summary:** The drug, at a higher dose, is associated with a greater risk of serious infections, which can include pulmonary infections.
 

 9. **""In the long-term safety population, the pattern and incidence of confirmed decreases in ANC remained consistent with what was seen in the placebo-controlled clinical trials.""**
  - **Summary:** The drug's long-term safety data includes monitoring for infections, which can affect the lungs.
 

 10. **""In the long-term extension study, malignancies (including solid cancers, lymphomas and NMSC) were observed in patients treated with XELJANZ 5 mg and 10 mg twice daily.""**
  - **Summary:** The drug is associated with an increased risk of malignancies, which can include lung cancer.
 

 11. **""In a long-term extension study in patients with UC, five cases of pulmonary embolism were reported in patients taking XELJANZ 10 mg twice daily, including one death in a patient with advanced cancer.""**
  - **Summary:** The drug, at a higher dose, is associated with cases of pulmonary embolism.
 

 12. **""Promptly evaluate patients with symptoms of thrombosis and discontinue XELJANZ/XELJANZ XR/XELJANZ Oral Solution in patients with symptoms of thrombosis.""**
  - **Summary:** The drug should be discontinued if symptoms of thrombosis, including pulmonary embolism, occur.
 

 13. **""Avoid XELJANZ/XELJANZ XR/XELJANZ Oral Solution in patients that may be at increased risk of thrombosis.""**
  - **Summary:** The drug should be avoided in patients at increased risk of thrombosis, which can include pulmonary embolism.
 

 14. **""In RA Safety Study 1, RA patients who were 50 years of age and older with at least one cardiovascular risk factor treated with XELJANZ 5 mg twice daily or XELJANZ 10 mg twice daily had a higher rate of major adverse cardiovascular events (MACE) defined as cardiovascular death, non-fatal myocardial infarction (MI), and non-fatal stroke, compared to those treated with TNF blockers.""**
  - **Summary:** The drug is associated with a higher rate of major adverse cardiovascular events, which can include pulmonary complications.
 

 15. **""Thrombosis, including pulmonary embolism (PE), deep venous thrombosis (DVT), and arterial thrombosis, have occurred in patients treated with XELJANZ and other Janus kinase (JAK) inhibitors used to treat inflammatory conditions.""**
  - **Summary:** The drug is associated with thrombosis, including pulmonary embolism.
 

 16. **""Many of these events were serious and some resulted in death.""**
  - **Summary:** The drug is associated with serious thrombotic events, including pulmonary embolism, which can be fatal.
 

 17. **""In a long-term extension study in patients with UC, five cases of pulmonary embolism were reported in patients taking XELJANZ 10 mg twice daily, including one death in a patient with advanced cancer.""**
  - **Summary:** The drug, at a higher dose, is associated with cases of pulmonary embolism, including fatal cases.
 

 18. **""Promptly evaluate patients with symptoms of thrombosis and discontinue XELJANZ/XELJANZ XR/XELJANZ Oral Solution in patients with symptoms of thrombosis.""**
  - **Summary:** The drug should be discontinued if symptoms of thrombosis, including pulmonary embolism, occur.
 

 19. **""Avoid XELJANZ/XELJANZ XR/XELJANZ Oral Solution in patients that may be at increased risk of thrombosis.""**
  - **Summary:** The drug should be avoided in patients at increased risk of thrombosis, which can include pulmonary embolism.
 

 20. **""In RA Safety Study 1, RA patients who were 50 years of age and older with at least one cardiovascular risk factor treated with XELJANZ at both 5 mg or 10 mg twice daily compared to TNF blockers in RA Safety Study 1 had an observed increase in incidence of these events.""**
  - **Summary:** The drug is associated with an increased incidence of thrombotic events, including pulmonary embolism.
 

 21. **""The incidence rate of DVT per 100 patient-years was 0.22 for XELJANZ 5 mg twice a day, 0.28 for XELJANZ 10 mg twice a day, and 0.16 for TNF blockers.""**
  - **Summary:** The drug is associated with an increased incidence of DVT, which can lead to pulmonary embolism.
 

 22. **""The incidence rate of PE per 100 patient-years was 0.18 for XELJANZ 5 mg twice a day, 0.49 for XELJANZ 10 mg twice a day, and 0.05 for TNF blockers.""**
  - **Summary:** The drug is associated with an increased incidence of pulmonary embolism.
 

 23. **""A XELJANZ/XELJANZ Oral Solution 10 mg twice daily (or a XELJANZ XR 22 mg once daily) dosage is not recommended for the treatment of RA, PsA, or AS.""**
  - **Summary:** The higher dose of the drug is not recommended due to associated risks, including pulmonary embolism.
 

 24. **""In a long-term extension study in patients with UC, five cases of pulmonary embolism were reported in patients taking XELJANZ 10 mg twice daily, including one death in a patient with advanced cancer.""**
  - **Summary:** The drug, at a higher dose, is associated with cases of pulmonary embolism, including fatal cases.
 

 25. **""Promptly evaluate patients with symptoms of thrombosis and discontinue XELJANZ/XELJANZ XR/XELJANZ Oral Solution in patients with symptoms of thrombosis.""**
  - **Summary:** The drug should be discontinued if symptoms of thrombosis, including pulmonary embolism, occur.
 

 26. **""Avoid XELJANZ/XELJANZ XR/XELJANZ Oral Solution in patients that may be at increased risk of thrombosis.""**
  - **Summary:** The drug should be avoided in patients at increased risk of thrombosis, which can include pulmonary embolism.
 

 27. **""In RA Safety Study 1, RA patients who were 50 years of age and older with at least one cardiovascular risk factor treated with XELJANZ at both 5 mg or 10 mg twice daily compared to TNF blockers in RA Safety Study 1 had an observed increase in incidence of these events.""**
  - **Summary:** The drug is associated with an increased incidence of thrombotic events, including pulmonary embolism.
 

 28. **""The incidence rate of DVT per 100 patient-years was 0.22 for XELJANZ 5 mg twice a day, 0.28 for XELJANZ 10 mg twice a day, and 0.16 for TNF blockers.""**
  - **Summary:** The drug is associated with an increased incidence of",Most,Yes,1,1
HEPARIN SODIUM,"The provided drug label for Heparin Sodium Injection does not explicitly mention pulmonary toxicity risks or pulmonary reactions. The label primarily focuses on the indications, dosage, administration, contraindications, warnings, precautions, adverse reactions, and other relevant information about the drug. 
 

 Here is a summary of the key points from the label, with a focus on any potential pulmonary-related information:
 

 1. **Indications and Usage**: Heparin Sodium Injection is indicated for the prophylaxis and treatment of venous thrombosis and pulmonary embolism, among other conditions. This indicates that the drug is used to treat pulmonary embolism but does not suggest that the drug itself causes pulmonary toxicity.
 

 2. **Warnings and Precautions**: The label includes warnings about hemorrhage, heparin-induced thrombocytopenia, and other conditions but does not specifically mention pulmonary toxicity or reactions caused by the drug.
 

 3. **Adverse Reactions**: The adverse reactions section lists hemorrhage, thrombocytopenia, and hypersensitivity reactions but does not mention any specific pulmonary toxicity or reactions associated with Heparin Sodium Injection.
 

 4. **Contraindications**: The contraindications section does not mention any pulmonary-related conditions that would contraindicate the use of Heparin Sodium Injection.
 

 Based on the provided drug label, there are no sentences that discuss pulmonary toxicity risks or pulmonary reactions directly associated with Heparin Sodium Injection. The drug is used to treat conditions like pulmonary embolism, but there is no indication that it causes pulmonary toxicity.",No,No,1,1
LEVOPHED(R) NOREPINEPHRINE BITARTRATE,"The drug label for LEVOPHED (Norepinephrine Bitartrate Injection, USP) does not explicitly mention pulmonary toxicity risks or pulmonary reactions directly associated with the drug itself. However, there are a few references to respiratory-related issues in the context of its administration and potential side effects:
 

 1. **Respiratory System: Respiratory difficulty.**
  - **Summary:** The drug label mentions that respiratory difficulty can occur as a reaction. It does not explicitly state that the drug itself causes this reaction, but it is listed as a potential adverse effect.
 

 2. **The same type of cardiac arrhythmias may result from the use of LEVOPHED in patients with profound hypoxia or hypercarbia.**
  - **Summary:** This sentence indicates that LEVOPHED may exacerbate cardiac arrhythmias in patients who already have profound hypoxia (low oxygen levels) or hypercarbia (high carbon dioxide levels). It implies that the drug can have adverse effects in patients with pre-existing respiratory conditions but does not state that the drug itself causes these conditions.
 

 In summary, the drug label does not directly associate LEVOPHED with causing pulmonary toxicity or reactions but does mention respiratory difficulty as a potential adverse reaction and highlights the need for caution in patients with pre-existing respiratory conditions like hypoxia or hypercarbia.",Less,No,1,1
CYCLOBENZAPRINE; CYCLOBENZAPRINE HYDROCHLORIDE,"The drug label for Cyclobenzaprine Hydrochloride does not explicitly mention any pulmonary toxicity risks or pulmonary reactions directly associated with the drug itself. The label primarily focuses on other adverse reactions, pharmacokinetics, contraindications, and drug interactions. 
 

 Here is a summary of the relevant sections:
 

 1. **General Adverse Reactions**: The label lists various adverse reactions but does not specifically mention any pulmonary toxicity or pulmonary reactions directly caused by Cyclobenzaprine Hydrochloride.
 

 2. **Causal Relationship Unknown**: Under this section, ""dyspnea"" (difficulty breathing) is mentioned as a reported reaction. However, it is noted that a causal relationship could not be established, meaning it is unclear whether Cyclobenzaprine Hydrochloride itself caused this pulmonary reaction.
 

 3. **Overdose Manifestations**: The label mentions that signs and symptoms of toxicity may develop rapidly after an overdose, including ""respiratory depression."" This indicates that in the context of an overdose, Cyclobenzaprine Hydrochloride could potentially cause respiratory issues, but this is not a common reaction under normal usage.
 

 In summary, the drug label does not provide specific evidence that Cyclobenzaprine Hydrochloride is associated with or causes pulmonary toxicity under normal usage conditions. The mention of dyspnea and respiratory depression is either in the context of uncertain causality or overdose situations.",Less,No,1,1
DALTEPARIN SODIUM,"The provided drug label for FRAGMIN (dalteparin sodium) does not explicitly mention pulmonary toxicity risks or pulmonary reactions. The label primarily focuses on the risks of hemorrhage, spinal/epidural hematomas, thrombocytopenia, and other adverse reactions such as injection site reactions and allergic responses. 
 

 Here is a summary of the relevant sections that might indirectly relate to pulmonary issues:
 

 1. **Warnings and Precautions (5.1)**: Discusses the risk of hemorrhage, including spinal/epidural hematomas, but does not specifically mention pulmonary toxicity or reactions.
 2. **Adverse Reactions (6.1)**: Lists common adverse reactions such as bleeding, thrombocytopenia, and injection site reactions, but does not mention pulmonary toxicity or reactions.
 3. **Clinical Trials Experience (6.1)**: Summarizes bleeding reactions and other adverse events observed in clinical trials, including major bleeding reactions and elevations of serum transaminases, but does not mention pulmonary toxicity or reactions.
 4. **Postmarketing Experience (6.2)**: Mentions adverse reactions identified during postapproval use, such as osteoporosis and skin necrosis, but does not mention pulmonary toxicity or reactions.
 

 Since the label does not provide specific information on pulmonary toxicity risks or pulmonary reactions associated with FRAGMIN, it can be concluded that the drug itself is not explicitly associated with or reported to cause pulmonary toxicity or reactions based on the provided information.",No,No,1,1
ETHOSUXIMIDE,"The drug label for Zarontin (ethosuximide) does not explicitly mention pulmonary toxicity risks or pulmonary reactions. The provided text discusses various other risks and side effects associated with the drug, including blood dyscrasias, drug-induced immune thrombocytopenia, effects on liver and kidneys, systemic lupus erythematosus, suicidal behavior and ideation, serious dermatologic reactions, drug reaction with eosinophilia and systemic symptoms (DRESS), and usage in pregnancy. However, there is no specific mention of pulmonary toxicity or pulmonary reactions directly associated with ethosuximide in the provided text.",No,No,1,1
DOXEPIN HCL,"The provided drug label for Doxepin HCL does not explicitly mention any pulmonary toxicity risks or pulmonary reactions associated with the drug. The label primarily focuses on the following aspects:
 

 1. **Suicidality and Antidepressant Drugs**: Discusses the increased risk of suicidal thinking and behavior in certain age groups.
 2. **Mechanism of Action**: Describes the hypothesized mechanism of action of doxepin.
 3. **Indications and Usage**: Lists the conditions for which doxepin is recommended.
 4. **Contraindications**: Specifies conditions under which doxepin should not be used.
 5. **Warnings and Precautions**: Includes warnings about clinical worsening and suicide risk, angle-closure glaucoma, and the need for careful monitoring.
 6. **Drug Interactions**: Details interactions with other drugs, particularly those metabolized by cytochrome P450 2D6.
 7. **Adverse Reactions**: Lists various side effects, including anticholinergic effects, central nervous system effects, cardiovascular effects, allergic reactions, hematologic effects, gastrointestinal effects, endocrine effects, and other miscellaneous effects.
 8. **Overdosage**: Provides information on the management of overdose.
 9. **Dosage and Administration**: Recommends dosages for different severities of illness.
 10. **Storage and Handling**: Specifies storage conditions and packaging information.
 

 Since there are no sentences in the drug label that discuss pulmonary toxicity risks or pulmonary reactions, there is no information to summarize regarding the drug itself being associated with or causing pulmonary risks.",No,No,1,1
TERAZOSIN HYDROCHLORIDE,"The provided drug label for Terazosin Capsules, USP does not contain any sentences that specifically discuss pulmonary toxicity risks or pulmonary reactions. The label includes detailed information on the drug's indications, pharmacodynamics, pharmacokinetics, adverse reactions, and other safety considerations, but it does not mention any pulmonary toxicity or pulmonary reactions associated with the use of Terazosin. Therefore, there are no sentences to summarize regarding pulmonary risks or reactions for this drug.",No,No,1,1
METFORMIN HYDROCHLORIDE TABLET,"The drug label for Metformin Hydrochloride tablets does not explicitly mention pulmonary toxicity risks or pulmonary reactions. The primary focus of the warnings and precautions is on lactic acidosis, renal impairment, vitamin B12 deficiency, and hypoglycemia, among other concerns. 
 

 Here is a summary of the relevant sections that might indirectly relate to pulmonary issues, but none of these explicitly state that the drug itself causes pulmonary toxicity:
 

 1. **Lactic Acidosis**: The label mentions that metformin-associated lactic acidosis can result in respiratory distress among other symptoms. However, it does not state that metformin directly causes pulmonary toxicity. Instead, respiratory distress is a symptom of the broader condition of lactic acidosis, which is a serious side effect of metformin in certain high-risk patients.
 

 2. **Hypoxic States**: The label notes that several postmarketing cases of metformin-associated lactic acidosis occurred in the setting of acute congestive heart failure, which can be associated with hypoxemia (low blood oxygen levels). Again, this does not indicate that metformin directly causes pulmonary toxicity but highlights that patients with conditions leading to hypoxia are at increased risk for lactic acidosis when taking metformin.
 

 3. **General Supportive Measures**: In cases of suspected lactic acidosis, the label advises immediate discontinuation of metformin and the institution of general supportive measures in a hospital setting, which may include addressing respiratory distress. This is a response to a severe side effect rather than a direct pulmonary toxicity caused by the drug.
 

 In summary, the drug label does not directly associate metformin with causing pulmonary toxicity or specific pulmonary reactions. The mention of respiratory distress is in the context of lactic acidosis, a serious condition that can arise in certain high-risk patients taking metformin.",No,No,1,1
