generic_name,reasoning,less_determination,binary_determination,less_determination_score,binary_determination_score,issue_with_summaries,
PROPAFENONE,"The drug label for Propafenone Hydrochloride Extended-Release Capsules includes several sections that discuss pulmonary toxicity risks and pulmonary reactions. Here is a summary of those parts:

1. **Contraindications**:
   - **Bronchospastic disorders and severe obstructive pulmonary disease**: The drug is contraindicated in patients with these conditions, indicating that the drug itself is associated with a risk of exacerbating these pulmonary issues.

2. **Warnings and Precautions**:
   - **May provoke overt heart failure**: This section mentions that the drug may provoke heart failure, which can indirectly affect pulmonary function, but it does not directly state that the drug causes pulmonary toxicity.
   - **May cause dose-related first-degree AV block or other conduction disturbances**: This section does not directly relate to pulmonary toxicity but mentions conduction disturbances that could indirectly affect pulmonary function.

3. **Adverse Reactions**:
   - **Dyspnea**: The drug is associated with dyspnea (difficulty breathing), indicating a direct pulmonary reaction.
   - **Upper respiratory tract infection**: The drug is associated with an increased incidence of upper respiratory tract infections, indicating a direct pulmonary reaction.
   - **Wheezing**: The drug is associated with wheezing, indicating a direct pulmonary reaction.
   - **Pulmonary congestion**: The drug is associated with pulmonary congestion, indicating a direct pulmonary reaction.
   - **Respiratory failure**: The drug is associated with respiratory failure, indicating a direct pulmonary reaction.
   - **Chronic obstructive airways disease**: The drug is associated with chronic obstructive airways disease, indicating a direct pulmonary reaction.
   - **Cough**: The drug is associated with cough, indicating a direct pulmonary reaction.
   - **Hemoptysis**: The drug is associated with hemoptysis (coughing up blood), indicating a direct pulmonary reaction.
   - **Lung disorder**: The drug is associated with lung disorders, indicating a direct pulmonary reaction.
   - **Pleural effusion**: The drug is associated with pleural effusion (fluid around the lungs), indicating a direct pulmonary reaction.
   - **Rales**: The drug is associated with rales (abnormal lung sounds), indicating a direct pulmonary reaction.
   - **Throat tightness**: The drug is associated with throat tightness, indicating a direct pulmonary reaction.

In summary, the drug label indicates that Propafenone Hydrochloride Extended-Release Capsules are associated with several pulmonary risks and reactions, including dyspnea, upper respiratory tract infections, wheezing, pulmonary congestion, respiratory failure, chronic obstructive airways disease, cough, hemoptysis, lung disorders, pleural effusion, rales, and throat tightness. The drug is also contraindicated in patients with bronchospastic disorders and severe obstructive pulmonary disease, further highlighting its potential pulmonary risks.",Most,Yes,1,1,,
SARGRAMOSTIM,"### Summary of Pulmonary Toxicity Risks and Pulmonary Reactions for LEUKINE (sargramostim)

1. **Warnings and Precautions:**
   - **Infusion Related Reactions:** LEUKINE can cause infusion-related reactions, which may include respiratory distress and hypoxia. These reactions are associated with the drug itself.

2. **Adverse Reactions:**
   - **Clinical Trials Experience in AML Patients:** Pulmonary toxicity was reported in patients with AML receiving LEUKINE. This indicates that the drug itself was associated with pulmonary toxicity.
   - **Postmarketing Experience:** Infusion-related reactions, including dyspnea and hypoxia, have been identified during post-approval use of LEUKINE. These reactions are associated with the drug itself.

3. **Patient Information:**
   - **Infusion Related Reactions:** When LEUKINE is given as an infusion, it can cause reactions such as trouble breathing. This indicates that the drug itself can cause these pulmonary reactions.

### Detailed Summary

1. **Infusion Related Reactions (Warnings and Precautions, Section 5.2):**
   - **Sentence:** ""LEUKINE can cause infusion-related reactions. Infusion-related reactions may be characterized by respiratory distress, hypoxia, flushing, hypotension, syncope, and/or tachycardia following the first administration of LEUKINE in a particular cycle.""
   - **Summary:** LEUKINE itself can cause infusion-related reactions, including respiratory distress and hypoxia.

2. **Adverse Reactions in AML Patients (Adverse Reactions, Section 6.1):**
   - **Sentence:** ""In patients with AML: fever, liver toxicity, skin reactions, infections, metabolic laboratory abnormalities, nausea, diarrhea, genitourinary abnormalities, pulmonary toxicity, vomiting, neurotoxicity, stomatitis, alopecia and weight loss.""
   - **Summary:** LEUKINE itself was associated with pulmonary toxicity in patients with AML.

3. **Postmarketing Experience (Adverse Reactions, Section 6.3):**
   - **Sentence:** ""Infusion related reactions including dyspnea, hypoxia, flushing, hypotension, syncope and/or tachycardia.""
   - **Summary:** LEUKINE itself was associated with infusion-related reactions, including dyspnea and hypoxia, during post-approval use.

4. **Patient Information (Patient Information, Section 17):**
   - **Sentence:** ""When LEUKINE is given as an infusion, it can cause reactions during or soon after an infusion. Tell your healthcare provider or nurse right away if you develop trouble breathing, skin flushing, a fast pulse, dizziness or you feel faint during or soon after your infusion.""
   - **Summary:** LEUKINE itself can cause infusion-related reactions, including trouble breathing.

### Conclusion
LEUKINE (sargramostim) is associated with pulmonary toxicity and pulmonary reactions, including respiratory distress, hypoxia, and dyspnea, both in clinical trials and postmarketing experiences. These reactions are directly linked to the administration of the drug.",Most,Yes,1,1,,
SCOPOLAMINE,"The provided drug label for TRANSDERM SCŌP (scopolamine transdermal system) does not mention any pulmonary toxicity risks or pulmonary reactions. The label primarily focuses on the prevention of nausea and vomiting associated with motion sickness and post-operative recovery, and it details various other adverse reactions, contraindications, and precautions, but none related to pulmonary issues. 

To summarize:
- **No pulmonary toxicity risks or pulmonary reactions are mentioned in the drug label for TRANSDERM SCŌP.**",No,No,1,1,,
SIMVASTATIN,"The drug label for ZOCOR (simvastatin) includes the following information related to pulmonary toxicity risks and pulmonary reactions:

1. **Interstitial Lung Disease**: 
   - **Sentence**: ""Interstitial lung disease, dyspnea""
   - **Summary**: The drug label mentions that interstitial lung disease and dyspnea have been reported. This indicates that ZOCOR has been associated with these pulmonary reactions.

2. **Postmarketing Experience**:
   - **Sentence**: ""Respiratory and Thoracic: interstitial lung disease, dyspnea""
   - **Summary**: In the postmarketing experience section, it is reiterated that interstitial lung disease and dyspnea have been reported. This further supports that ZOCOR has been associated with these pulmonary reactions.

In summary, the drug label indicates that ZOCOR has been associated with pulmonary risks, specifically interstitial lung disease and dyspnea.",Less,Yes,1,1,,
SULINDAC,"The drug label for Sulindac Tablets, USP, mentions pulmonary toxicity risks and pulmonary reactions in the following sections:

1. **Cardiovascular Effects - Post-MI Patients**:
   - ""Observational studies conducted in the Danish National Registry have demonstrated that patients treated with NSAIDs in the post-MI period were at increased risk of reinfarction, CV-related death, and all-cause mortality beginning in the first week of treatment.""
   - **Summary**: This sentence does not specifically mention pulmonary risks but indicates an increased risk of cardiovascular-related death, which could include pulmonary complications indirectly.

2. **Hypersensitivity Reactions**:
   - ""Hypersensitivity vasculitis.""
   - **Summary**: This sentence mentions hypersensitivity vasculitis, which can involve pulmonary symptoms, but does not directly state that Sulindac causes pulmonary toxicity.

3. **Hypersensitivity**:
   - ""Rarely, fever and other evidence of hypersensitivity (see ADVERSE REACTIONS) including abnormalities in one or more liver function tests and severe skin reactions have occurred during therapy with sulindac. Fatalities have occurred in these patients.""
   - **Summary**: This sentence indicates that hypersensitivity reactions, which can include pulmonary symptoms, have occurred during therapy with Sulindac, and fatalities have been reported.

4. **Hypersensitivity Reactions**:
   - ""A potentially fatal apparent hypersensitivity syndrome has been reported. This syndrome may include constitutional symptoms (fever, chills, diaphoresis, flushing), cutaneous findings (rash or other dermatologic reactions — see above), conjunctivitis, involvement of major organs (changes in liver functions including hepatic failure, jaundice, pancreatitis, pneumonitis with or without pleural effusion, leukopenia, leukocytosis, eosinophilia, disseminated intravascular coagulation, anemia, renal impairment, including renal failure), and other less specific findings (adenitis, arthralgia, arthritis, myalgia, fatigue, malaise, hypotension, chest pain, tachycardia).""
   - **Summary**: This sentence states that a potentially fatal hypersensitivity syndrome, which can include pneumonitis (a pulmonary condition), has been reported with Sulindac use.

5. **Adverse Reactions - Respiratory**:
   - ""Epistaxis.""
   - **Summary**: This sentence mentions epistaxis (nosebleed), which is a respiratory-related adverse reaction but not a direct pulmonary toxicity.

6. **Adverse Reactions - Hypersensitivity Reactions**:
   - ""Anaphylaxis; angioneurotic edema; urticaria; bronchial spasm; dyspnea.""
   - **Summary**: This sentence lists bronchial spasm and dyspnea (difficulty breathing) as hypersensitivity reactions associated with Sulindac, indicating potential pulmonary reactions.

7. **Adverse Reactions - Hypersensitivity Reactions**:
   - ""Hypersensitivity vasculitis.""
   - **Summary**: This sentence mentions hypersensitivity vasculitis, which can involve pulmonary symptoms, but does not directly state that Sulindac causes pulmonary toxicity.

8. **Adverse Reactions - Causal Relationship Unknown**:
   - ""A rare occurrence of fulminant necrotizing fasciitis, particularly in association with Group A β-hemolytic streptococcus, has been described in persons treated with non-steroidal anti-inflammatory agents, sometimes with fatal outcome (see also PRECAUTIONS, General).""
   - **Summary**: This sentence mentions a rare occurrence of fulminant necrotizing fasciitis, which is not directly related to pulmonary toxicity but can have severe systemic effects, including on the lungs.

In summary, the drug label indicates that Sulindac can cause hypersensitivity reactions that may include pulmonary symptoms such as bronchial spasm, dyspnea, and pneumonitis. However, it does not explicitly state that Sulindac causes direct pulmonary toxicity.",Less,Yes,1,1,,
TALC,"### Summary of Pulmonary Toxicity Risks and Pulmonary Reactions for Steritalc

1. **Warnings and Precautions (Section 5.1)**
   - **Sentence:** ""Acute Pneumonitis and ARDS, including fatal cases, have been reported with intrapleural use of various talc products.""
     - **Summary:** The drug itself (Steritalc) has been associated with acute pneumonitis and ARDS, including fatal cases.
   - **Sentence:** ""Systemic exposure of talc could be affected by the integrity of the visceral pleura and could be increased if talc is administered immediately after mechanical abrasion or biopsy of the pleura.""
     - **Summary:** The drug itself (Steritalc) could cause increased systemic exposure if administered after pleural abrasion or biopsy.
   - **Sentence:** ""The literature also suggests a possible correlation between talc particle size distribution and risk of toxicity.""
     - **Summary:** The drug itself (Steritalc) may have a risk of toxicity related to its particle size distribution.
   - **Sentence:** ""There are published reports of two large, prospective trials conducted to evaluate the safety of STERITALC administered intrapleurally.""
     - **Summary:** The drug itself (Steritalc) was evaluated for safety in two large trials.
   - **Sentence:** ""One trial evaluated 558 patients treated with STERITALC 4g by poudrage for MPE.""
     - **Summary:** The drug itself (Steritalc) was used in a trial for MPE.
   - **Sentence:** ""The second trial evaluated 418 patients with recurrent primary spontaneous pneumothorax treated with STERITALC 2 g by poudrage.""
     - **Summary:** The drug itself (Steritalc) was used in a trial for pneumothorax.
   - **Sentence:** ""No cases of ARDS or talc-related lung injury were reported.""
     - **Summary:** The drug itself (Steritalc) was not associated with ARDS or talc-related lung injury in these trials.

2. **Adverse Reactions (Section 6)**
   - **Sentence:** ""Common adverse reactions observed with intrapleural use of various talc products are fever and pain.""
     - **Summary:** The drug itself (Steritalc) is associated with common adverse reactions like fever and pain.
   - **Sentence:** ""Other adverse reactions include dyspnea, arrhythmia, empyema, pneumonitis and acute respiratory distress syndrome (ARDS).""
     - **Summary:** The drug itself (Steritalc) is associated with adverse reactions including dyspnea, pneumonitis, and ARDS.
   - **Sentence:** ""Procedure related adverse reactions such as bleeding, hemothorax, wound infections, atelectasis and pneumonia may occur.""
     - **Summary:** The drug itself (Steritalc) may be associated with procedure-related adverse reactions like pneumonia.

3. **Patient Counseling Information (Section 17)**
   - **Sentence:** ""Advise patients to notify their healthcare provider if new or worsening pulmonary symptoms develop.""
     - **Summary:** The drug itself (Steritalc) may cause new or worsening pulmonary symptoms, and patients should be advised to report these.

### Conclusion
Steritalc is associated with several pulmonary risks and reactions, including acute pneumonitis, ARDS, dyspnea, and pneumonia. These risks are linked to the drug itself and its administration, particularly in relation to the integrity of the pleura and particle size distribution. Clinical trials have shown no cases of ARDS or talc-related lung injury, but common adverse reactions include fever, pain, and other pulmonary issues. Patients should be counseled to report any new or worsening pulmonary symptoms.",Most,Yes,1,1,,
TEMAZEPAM CIV,"The drug label for Temazepam Capsules, USP CIV includes several sections that discuss pulmonary toxicity risks and pulmonary reactions. Here is a summary of those parts:

1. **Warnings Section:**
   - **Concomitant use of benzodiazepines, including temazepam, and opioids may result in profound sedation, respiratory depression, coma, and death.** 
     - **Summary:** The drug itself (temazepam) is associated with respiratory depression when used with opioids.

2. **Precautions Section:**
   - **The usual precautions should be observed in patients with impaired renal or hepatic function and in patients with chronic pulmonary insufficiency.**
     - **Summary:** The drug itself (temazepam) should be used with caution in patients with chronic pulmonary insufficiency.

3. **Drug Interactions Section:**
   - **The concomitant use of benzodiazepines and opioids increases the risk of respiratory depression because of actions at different receptor sites in the CNS that control respiration.**
     - **Summary:** The drug itself (temazepam) is associated with an increased risk of respiratory depression when used with opioids.

4. **Overdosage Section:**
   - **Manifestations of acute overdosage of temazepam can be expected to reflect the CNS effects of the drug and include somnolence, confusion, and coma, with reduced or absent reflexes, respiratory depression, and hypotension.**
     - **Summary:** The drug itself (temazepam) can cause respiratory depression in cases of acute overdosage.

5. **Medication Guide:**
   - **Taking benzodiazepines with opioid medicines, alcohol, or other central nervous system depressants (including street drugs) can cause severe drowsiness, breathing problems (respiratory depression), coma, and death.**
     - **Summary:** The drug itself (temazepam) is associated with respiratory depression when taken with opioids, alcohol, or other CNS depressants.

In summary, the drug label indicates that temazepam itself is associated with respiratory depression, particularly when used in combination with opioids, alcohol, or other CNS depressants, and should be used with caution in patients with chronic pulmonary insufficiency.",Most,Yes,2,1,,Less (the respiratory depression effect is mostly through CNS rather than direct effect of the drug)
TERIFLUNOMIDE,"### Summary of Pulmonary Toxicity Risks and Pulmonary Reactions for AUBAGIO (teriflunomide)

1. **Interstitial Lung Disease**:
   - **Sentence**: ""Interstitial lung disease, including acute interstitial pneumonitis, has been reported with AUBAGIO in the postmarketing setting.""
   - **Summary**: AUBAGIO itself has been associated with interstitial lung disease, including acute interstitial pneumonitis, based on postmarketing reports.

2. **Worsening of Pre-existing Interstitial Lung Disease**:
   - **Sentence**: ""Interstitial lung disease and worsening of pre-existing interstitial lung disease have been reported during treatment with leflunomide.""
   - **Summary**: Leflunomide, a related drug, has been associated with interstitial lung disease and worsening of pre-existing interstitial lung disease.

3. **Potential Fatality and Variable Clinical Presentation**:
   - **Sentence**: ""Interstitial lung disease may be fatal and may occur acutely at any time during therapy with a variable clinical presentation.""
   - **Summary**: Interstitial lung disease, which may be fatal and present variably, has been associated with AUBAGIO therapy.

4. **New Onset or Worsening Pulmonary Symptoms**:
   - **Sentence**: ""New onset or worsening pulmonary symptoms, such as cough and dyspnea, with or without associated fever, may be a reason for discontinuation of therapy and for further investigation as appropriate.""
   - **Summary**: AUBAGIO itself may cause new or worsening pulmonary symptoms, such as cough and dyspnea, which could necessitate discontinuation of therapy and further investigation.

5. **Accelerated Elimination Procedure**:
   - **Sentence**: ""If discontinuation of the drug is necessary, consider initiation of an accelerated elimination procedure.""
   - **Summary**: If pulmonary symptoms necessitate discontinuation of AUBAGIO, an accelerated elimination procedure should be considered.

6. **Postmarketing Experience**:
   - **Sentence**: ""The following adverse reactions have been identified during postapproval use of AUBAGIO. Because these reactions are reported voluntarily from a population of uncertain size, it is not always possible to reliably estimate their frequency or establish a causal relationship to drug exposure.""
   - **Summary**: Postmarketing reports have identified adverse reactions, including pulmonary issues, associated with AUBAGIO, but the frequency and causal relationship are uncertain.

7. **Specific Pulmonary Disorders**:
   - **Sentence**: ""Respiratory, Thoracic, and Mediastinal Disorders: Interstitial lung disease; pulmonary hypertension.""
   - **Summary**: AUBAGIO has been associated with interstitial lung disease and pulmonary hypertension based on postmarketing reports.

### Conclusion
AUBAGIO (teriflunomide) has been associated with several pulmonary risks, including interstitial lung disease, acute interstitial pneumonitis, and pulmonary hypertension. These conditions can be severe and may necessitate discontinuation of the drug and initiation of an accelerated elimination procedure. The association is based on both clinical trial data and postmarketing reports.",Most,Yes,1,1,,
TETRADECYL HYDROGEN SULFATE (ESTER),"### Summary of Pulmonary Toxicity Risks and Pulmonary Reactions for Sotradecol

1. **Development of Deep Vein Thrombosis and Pulmonary Embolism**:
   - **Sentence**: ""The development of deep vein thrombosis and pulmonary embolism have been reported following sclerotherapy treatment of superficial varicosities.""
   - **Summary**: The drug (Sotradecol) has been associated with the development of deep vein thrombosis and pulmonary embolism following its use in sclerotherapy treatment.

2. **Post-Treatment Follow-Up**:
   - **Sentence**: ""Patients should have post-treatment follow-up of sufficient duration to assess for the development of deep vein thrombosis.""
   - **Summary**: The drug (Sotradecol) necessitates post-treatment follow-up to monitor for deep vein thrombosis, which can lead to pulmonary embolism.

3. **Timing of Embolism**:
   - **Sentence**: ""Embolism may occur as long as four weeks after injection of sodium tetradecyl sulfate.""
   - **Summary**: The drug (Sotradecol) can cause embolism, including pulmonary embolism, up to four weeks post-injection.

4. **Adequate Post-Treatment Compression**:
   - **Sentence**: ""Adequate post-treatment compression may decrease the incidence of deep vein thrombosis.""
   - **Summary**: Proper post-treatment compression after using the drug (Sotradecol) may reduce the risk of deep vein thrombosis, which can lead to pulmonary embolism.

5. **Arterial Embolism**:
   - **Sentence**: ""Stroke, transient ischemic attack, myocardial infarction, and impaired cardiac function have been reported in close temporal relationship with STS administration.""
   - **Summary**: The drug (Sotradecol) has been associated with arterial embolism events, which can include pulmonary embolism.

6. **Air Embolism and Thromboembolism**:
   - **Sentence**: ""These events may be caused by air embolism when using the product foamed with room air (high nitrogen concentration) or thromboembolism.""
   - **Summary**: The drug (Sotradecol) can cause air embolism or thromboembolism, which can lead to pulmonary embolism.

7. **Safety and Efficacy of Foamed Product**:
   - **Sentence**: ""The safety and efficacy of STS foamed with room air has not been established and its use should be avoided.""
   - **Summary**: The drug (Sotradecol) foamed with room air is not recommended due to potential risks, including pulmonary embolism.

8. **Fatal Pulmonary Embolism**:
   - **Sentence**: ""Another death (fatal pulmonary embolism) has been reported in a 36-year-old female treated with sodium tetradecyl acetate and who was not taking oral contraceptives.""
   - **Summary**: The drug (Sotradecol) was associated with a fatal pulmonary embolism in a reported case.

### Conclusion
Sotradecol (sodium tetradecyl sulfate injection) has been associated with several pulmonary risks, including the development of deep vein thrombosis and pulmonary embolism, arterial embolism, and fatal pulmonary embolism. Proper post-treatment follow-up and compression are recommended to mitigate these risks. The use of the drug foamed with room air is discouraged due to the potential for air embolism.",Most,Yes,1,1,,
TIPRANAVIR,"The drug label for APTIVUS (tipranavir) does not explicitly discuss pulmonary toxicity risks or pulmonary reactions. The primary focus of the warnings and precautions sections is on hepatotoxicity, intracranial hemorrhage, and other systemic effects. Here is a summary of the relevant sections that were reviewed for any mention of pulmonary toxicity or reactions:

1. **Warnings and Precautions**:
   - **Hepatotoxicity**: Discusses severe liver disease risks, including fatalities, but does not mention pulmonary toxicity.
   - **Intracranial Hemorrhage**: Mentions risks of bleeding in the brain but does not include pulmonary reactions.
   - **Co-administration with Ritonavir**: Emphasizes the importance of co-administration with ritonavir for efficacy, without mentioning pulmonary risks.
   - **Platelet Aggregation and Coagulation**: Advises caution in patients at risk for increased bleeding but does not specify pulmonary reactions.
   - **Rash**: Describes skin reactions, including rash, but no pulmonary involvement.
   - **Sulfa Allergy**: Cautions use in patients with sulfonamide allergy, without pulmonary implications.
   - **Diabetes Mellitus/Hyperglycemia**: Discusses risks related to blood sugar levels, not pulmonary issues.
   - **Immune Reconstitution Syndrome**: Mentions inflammatory responses to infections but does not specify pulmonary reactions.
   - **Fat Redistribution**: Describes changes in body fat distribution, not related to pulmonary toxicity.
   - **Elevated Lipids**: Discusses increases in cholesterol and triglycerides, without pulmonary effects.
   - **Patients with Hemophilia**: Notes increased bleeding risks, not specific to pulmonary reactions.
   - **Resistance/Cross Resistance**: Focuses on resistance to HIV medications, not pulmonary toxicity.

2. **Adverse Reactions**:
   - **Clinical Trials in Adults**: Lists common adverse reactions such as diarrhea, nausea, and headache, but does not mention pulmonary reactions.
   - **Clinical Trials in Pediatrics**: Similar adverse reactions as in adults, with no mention of pulmonary toxicity.

3. **Drug Interactions**:
   - **Potential for APTIVUS/ritonavir to Affect Other Drugs**: Discusses interactions with other drugs, without mentioning pulmonary risks.
   - **Potential for Other Drugs to Affect Tipranavir**: Describes how other drugs may alter tipranavir concentrations, without pulmonary implications.

4. **Use in Specific Populations**:
   - **Pregnancy**: Discusses risks during pregnancy, without mentioning pulmonary toxicity.
   - **Lactation**: Advises on breastfeeding risks, not related to pulmonary reactions.
   - **Females and Males of Reproductive Potential**: Discusses contraception, without pulmonary risks.
   - **Pediatric Use**: Notes safety and effectiveness in children, without pulmonary toxicity.
   - **Geriatric Use**: Advises caution in elderly patients, without pulmonary implications.
   - **Hepatic Impairment**: Focuses on liver metabolism, not pulmonary toxicity.

5. **Overdosage**: Provides guidance on overdose management, without mentioning pulmonary reactions.

6. **Clinical Pharmacology**:
   - **Mechanism of Action**: Describes how the drug works, without pulmonary toxicity.
   - **Pharmacodynamics**: Includes ECG evaluation, without pulmonary implications.
   - **Pharmacokinetics**: Discusses absorption, distribution, metabolism, and elimination, without pulmonary toxicity.

7. **Nonclinical Toxicology**:
   - **Carcinogenesis, Mutagenesis, Impairment of Fertility**: Discusses long-term effects, without pulmonary toxicity.
   - **Animal Toxicology and/or Pharmacology**: Notes effects on coagulation in rats, without pulmonary reactions.

8. **Clinical Studies**:
   - **Clinical Trials in Adults**: Summarizes study results, without mentioning pulmonary toxicity.
   - **Clinical Trials in Pediatrics**: Similar to adult trials, without pulmonary reactions.

9. **Patient Counseling Information**: Advises on various risks and administration instructions, without mentioning pulmonary toxicity.

In summary, the drug label for APTIVUS does not discuss pulmonary toxicity risks or pulmonary reactions. The focus is primarily on hepatotoxicity, intracranial hemorrhage, and other systemic effects.",No,No,1,1,,
TREMELIMUMAB,"### Summary of Pulmonary Toxicity Risks and Pulmonary Reactions for IMJUDO

1. **Immune-Mediated Pneumonitis**:
   - **IMJUDO in combination with durvalumab can cause immune-mediated pneumonitis, which may be fatal.**
     - **Association**: The drug combination is associated with this risk.
   - **IMJUDO with Durvalumab**:
     - **Immune-mediated pneumonitis occurred in 1.3% (5/388) of patients receiving IMJUDO in combination with durvalumab, including fatal (0.3%) and Grade 3 (0.2%) adverse reactions.**
       - **Association**: The drug combination caused these reactions.
     - **Events resolved in 3 of the 5 patients and resulted in permanent discontinuation in 1 patient.**
       - **Association**: The drug combination led to these outcomes.
     - **Systemic corticosteroids were required in all patients; of these, 4 patients required high-dose corticosteroid treatment (at least 40 mg prednisone or equivalent per day).**
       - **Association**: The drug combination necessitated this treatment.
     - **One patient (1/5) required other immunosuppressants.**
       - **Association**: The drug combination led to the need for additional immunosuppressants.
   - **IMJUDO with Durvalumab and Platinum-Based Chemotherapy**:
     - **Immune-mediated pneumonitis occurred in 3.5% (21/596) of patients receiving IMJUDO in combination with durvalumab and platinum-based chemotherapy, including fatal (0.5%) and Grade 3 (1%) adverse reactions.**
       - **Association**: The drug combination caused these reactions.
     - **Events resolved in 11 of the 21 patients and resulted in permanent discontinuation in 7 patients.**
       - **Association**: The drug combination led to these outcomes.
     - **Systemic corticosteroids were required in all patients with immune-mediated pneumonitis, while 1 patient (1/21) required other immunosuppressants.**
       - **Association**: The drug combination necessitated this treatment.

2. **Infusion-Related Reactions**:
   - **IMJUDO in combination with durvalumab can cause severe or life-threatening infusion-related reactions.**
     - **Association**: The drug combination is associated with this risk.
   - **IMJUDO with Durvalumab**:
     - **Infusion-related reactions occurred in 10 (2.6%) patients receiving IMJUDO in combination with durvalumab.**
       - **Association**: The drug combination caused these reactions.
   - **IMJUDO with Durvalumab and Platinum-Based Chemotherapy**:
     - **Infusion-related reactions occurred in 2.9% (17/596) of patients receiving IMJUDO in combination with durvalumab and platinum-based chemotherapy, including Grade 3 (0.3%) adverse reactions.**
       - **Association**: The drug combination caused these reactions.

3. **Patient Counseling Information**:
   - **Pneumonitis: Advise patients to contact their healthcare provider immediately for any new or worsening cough, chest pain, or shortness of breath.**
     - **Association**: The drug combination is associated with this risk.

### Conclusion
IMJUDO, particularly when used in combination with durvalumab and/or platinum-based chemotherapy, is associated with significant pulmonary toxicity risks, including immune-mediated pneumonitis and severe infusion-related reactions. These reactions can be severe or life-threatening, necessitating close monitoring and potential treatment with systemic corticosteroids or other immunosuppressants.",Most,Yes,1,1,,
