,generic_name,trade_name,binary_determination,yes_no_prompts,set_id,short_answer,ground_truth
799,TERBUTALINE SULFATE,TERBUTALINE SULFATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6a22b62c-4ee1-49df-e053-2a91aa0a3e52,Yes,most
800,TERBUTALINE SULFATE,TERBUTALINE SULFATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6a22b62c-4ee1-49df-e053-2a91aa0a3e52,Yes,most
801,TERBUTALINE SULFATE,TERBUTALINE SULFATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6a22b62c-4ee1-49df-e053-2a91aa0a3e52,Yes,most
802,TESTOSTERONE CYPIONATE,TESTOSTERONE CYPIONATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",ad65b1ec-433e-4524-924e-ebad09762126,Yes,most
803,TESTOSTERONE CYPIONATE,TESTOSTERONE CYPIONATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",ad65b1ec-433e-4524-924e-ebad09762126,Yes,most
804,TESTOSTERONE CYPIONATE,TESTOSTERONE CYPIONATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",ad65b1ec-433e-4524-924e-ebad09762126,Yes,most
805,TESTOSTERONE ENANTHATE,TESTOSTERONE ENANTHATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8a3d204c-be26-49e0-8599-0ac12a272e81,Yes,most
806,TESTOSTERONE ENANTHATE,TESTOSTERONE ENANTHATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8a3d204c-be26-49e0-8599-0ac12a272e81,Yes,most
807,TESTOSTERONE ENANTHATE,TESTOSTERONE ENANTHATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8a3d204c-be26-49e0-8599-0ac12a272e81,Yes,most
808,TESTOSTERONE UNDECANOATE,TESTOSTERONE UNDECANOATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",7f7167a7-2a25-47e2-acf5-33f499fce971,Yes,most
809,TESTOSTERONE UNDECANOATE,TESTOSTERONE UNDECANOATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",7f7167a7-2a25-47e2-acf5-33f499fce971,Yes,most
810,TESTOSTERONE UNDECANOATE,TESTOSTERONE UNDECANOATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",7f7167a7-2a25-47e2-acf5-33f499fce971,Yes,most
811,TETRABENAZINE,TETRABENAZINE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",cbfb791e-26ac-9fb5-e053-2995a90ac7e5,No,most
812,TETRABENAZINE,TETRABENAZINE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",cbfb791e-26ac-9fb5-e053-2995a90ac7e5,No,most
813,TETRABENAZINE,TETRABENAZINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",cbfb791e-26ac-9fb5-e053-2995a90ac7e5,No,most
814,TETRADECYL HYDROGEN SULFATE (ESTER),TETRADECYL HYDROGEN SULFATE (ESTER),Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f1756c28-dcd2-4b49-be62-07ca20682018,No,most
815,TETRADECYL HYDROGEN SULFATE (ESTER),TETRADECYL HYDROGEN SULFATE (ESTER),Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f1756c28-dcd2-4b49-be62-07ca20682018,No,most
816,TETRADECYL HYDROGEN SULFATE (ESTER),TETRADECYL HYDROGEN SULFATE (ESTER),No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",f1756c28-dcd2-4b49-be62-07ca20682018,No,most
817,THALIDOMIDE,THALIDOMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2eda833b-1357-4ed4-a093-194524fcb061,Yes,most
818,THALIDOMIDE,THALIDOMIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2eda833b-1357-4ed4-a093-194524fcb061,Yes,most
819,THALIDOMIDE,THALIDOMIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2eda833b-1357-4ed4-a093-194524fcb061,Yes,most
820,THIORIDAZINE HYDROCHLORIDE,THIORIDAZINE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",52fea941-0b47-41c1-b00d-f88150e8ab93,Yes,most
821,THIORIDAZINE HYDROCHLORIDE,THIORIDAZINE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",52fea941-0b47-41c1-b00d-f88150e8ab93,Yes,most
822,THIORIDAZINE HYDROCHLORIDE,THIORIDAZINE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",52fea941-0b47-41c1-b00d-f88150e8ab93,Yes,most
823,TICAGRELOR,TICAGRELOR,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4f9bd52a-99a7-4606-92b4-456a917aabef,No,most
824,TICAGRELOR,TICAGRELOR,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4f9bd52a-99a7-4606-92b4-456a917aabef,No,most
825,TICAGRELOR,TICAGRELOR,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4f9bd52a-99a7-4606-92b4-456a917aabef,No,most
826,TIVOZANIB,TIVOZANIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",de77155c-ecf2-4f15-9758-21d271449d83,Yes,most
827,TIVOZANIB,TIVOZANIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",de77155c-ecf2-4f15-9758-21d271449d83,Yes,most
828,TIVOZANIB,TIVOZANIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",de77155c-ecf2-4f15-9758-21d271449d83,Yes,most
829,TOFACITINIB,TOFACITINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",cf74ba2f-afc5-4baa-8594-979c889a5831,Yes,most
830,TOFACITINIB,TOFACITINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",cf74ba2f-afc5-4baa-8594-979c889a5831,Yes,most
831,TOFACITINIB,TOFACITINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",cf74ba2f-afc5-4baa-8594-979c889a5831,Yes,most
832,TOLMETIN SODIUM,TOLMETIN SODIUM,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",740a0f37-aa95-4558-b415-be516b8c40a3,Yes,most
833,TOLMETIN SODIUM,TOLMETIN SODIUM,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",740a0f37-aa95-4558-b415-be516b8c40a3,Yes,most
834,TOLMETIN SODIUM,TOLMETIN SODIUM,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",740a0f37-aa95-4558-b415-be516b8c40a3,Yes,most
835,TOREMIFENE CITRATE,TOREMIFENE CITRATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2cab8dd1-3a10-48e6-86ce-0e5275ed49e5,Yes,most
836,TOREMIFENE CITRATE,TOREMIFENE CITRATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2cab8dd1-3a10-48e6-86ce-0e5275ed49e5,Yes,most
837,TOREMIFENE CITRATE,TOREMIFENE CITRATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2cab8dd1-3a10-48e6-86ce-0e5275ed49e5,Yes,most
838,TRABECTEDIN,TRABECTEDIN,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",472bd78e-be17-4b9d-90f4-9482c3aec9ff,No,most
839,TRABECTEDIN,TRABECTEDIN,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",472bd78e-be17-4b9d-90f4-9482c3aec9ff,No,most
840,TRABECTEDIN,TRABECTEDIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",472bd78e-be17-4b9d-90f4-9482c3aec9ff,No,most
841,TRAMETINIB,TRAMETINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",0002ad27-779d-42ab-83b5-bc65453412a1,No,most
842,TRAMETINIB,TRAMETINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",0002ad27-779d-42ab-83b5-bc65453412a1,No,most
843,TRAMETINIB,TRAMETINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",0002ad27-779d-42ab-83b5-bc65453412a1,No,most
844,TRAZODONE HYDROCHLORIDE,TRAZODONE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6adb446d-cd2f-3d6b-e053-2991aa0a2114,Yes,most
845,TRAZODONE HYDROCHLORIDE,TRAZODONE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6adb446d-cd2f-3d6b-e053-2991aa0a2114,Yes,most
846,TRAZODONE HYDROCHLORIDE,TRAZODONE HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",6adb446d-cd2f-3d6b-e053-2991aa0a2114,Yes,most
847,TRICLABENDAZOLE,TRICLABENDAZOLE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5552884e-10ea-450c-9658-d3d4f33c946e,Yes,most
848,TRICLABENDAZOLE,TRICLABENDAZOLE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5552884e-10ea-450c-9658-d3d4f33c946e,Yes,most
849,TRICLABENDAZOLE,TRICLABENDAZOLE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",5552884e-10ea-450c-9658-d3d4f33c946e,Yes,most
850,TRIPTORELIN PAMOATE,TRIPTORELIN PAMOATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b1b84d62-a369-a4b7-5c41-dd1f553a18f3,No,most
851,TRIPTORELIN PAMOATE,TRIPTORELIN PAMOATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b1b84d62-a369-a4b7-5c41-dd1f553a18f3,No,most
852,TRIPTORELIN PAMOATE,TRIPTORELIN PAMOATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b1b84d62-a369-a4b7-5c41-dd1f553a18f3,No,most
853,TROVAFLOXACIN MESYLATE,TROVAFLOXACIN MESYLATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",da9b26bb-d2d7-4113-a0f9-c6c2280f4875,No,most
854,TROVAFLOXACIN MESYLATE,TROVAFLOXACIN MESYLATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",da9b26bb-d2d7-4113-a0f9-c6c2280f4875,No,most
855,TROVAFLOXACIN MESYLATE,TROVAFLOXACIN MESYLATE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",da9b26bb-d2d7-4113-a0f9-c6c2280f4875,No,most
856,UPADACITINIB,UPADACITINIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2966aec7-2ef0-923c-d8ff-fe1a957bf095,No,most
857,UPADACITINIB,UPADACITINIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2966aec7-2ef0-923c-d8ff-fe1a957bf095,No,most
858,UPADACITINIB,UPADACITINIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2966aec7-2ef0-923c-d8ff-fe1a957bf095,No,most
859,VALBENAZINE,VALBENAZINE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4c970164-cafb-421f-9eb5-c226ef0a3417,No,most
860,VALBENAZINE,VALBENAZINE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4c970164-cafb-421f-9eb5-c226ef0a3417,No,most
861,VALBENAZINE,VALBENAZINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4c970164-cafb-421f-9eb5-c226ef0a3417,No,most
862,VANDETANIB,VANDETANIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e5721cb8-4185-47b9-bbb3-1c587e558a03,No,most
863,VANDETANIB,VANDETANIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e5721cb8-4185-47b9-bbb3-1c587e558a03,No,most
864,VANDETANIB,VANDETANIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e5721cb8-4185-47b9-bbb3-1c587e558a03,No,most
865,VARDENAFIL HYDROCHLORIDE,VARDENAFIL HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8791997d-3b86-45af-988f-808e259da506,Yes,most
866,VARDENAFIL HYDROCHLORIDE,VARDENAFIL HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8791997d-3b86-45af-988f-808e259da506,Yes,most
867,VARDENAFIL HYDROCHLORIDE,VARDENAFIL HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8791997d-3b86-45af-988f-808e259da506,Yes,most
868,VARDENAFIL HYDROCHLORIDE,VARDENAFIL HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8791997d-3b86-45af-988f-808e259da506,Yes,most
869,VARDENAFIL HYDROCHLORIDE,VARDENAFIL HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8791997d-3b86-45af-988f-808e259da506,Yes,most
870,VARDENAFIL HYDROCHLORIDE,VARDENAFIL HYDROCHLORIDE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",8791997d-3b86-45af-988f-808e259da506,Yes,most
871,VEMURAFENIB,VEMURAFENIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",38eea320-7e0c-485a-bc30-98c3c45e2763,No,most
872,VEMURAFENIB,VEMURAFENIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",38eea320-7e0c-485a-bc30-98c3c45e2763,No,most
873,VEMURAFENIB,VEMURAFENIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",38eea320-7e0c-485a-bc30-98c3c45e2763,No,most
874,VOCLOSPORIN,VOCLOSPORIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9f489295-1156-52c7-5fd0-5c4c52f9b813,No,most
875,VOCLOSPORIN,VOCLOSPORIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9f489295-1156-52c7-5fd0-5c4c52f9b813,No,most
876,VOCLOSPORIN,VOCLOSPORIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9f489295-1156-52c7-5fd0-5c4c52f9b813,No,most
877,VORICONAZOLE,VORICONAZOLE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",67c174da-41b8-4738-8a22-dd814b8e96b8,Yes,most
878,VORICONAZOLE,VORICONAZOLE,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",67c174da-41b8-4738-8a22-dd814b8e96b8,Yes,most
879,VORICONAZOLE,VORICONAZOLE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",67c174da-41b8-4738-8a22-dd814b8e96b8,Yes,most
880,ZIPRASIDONE HCL,ZIPRASIDONE HCL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c227a618-1274-2b4d-e053-2a95a90a74fb,Yes,most
881,ZIPRASIDONE HCL,ZIPRASIDONE HCL,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c227a618-1274-2b4d-e053-2a95a90a74fb,Yes,most
882,ZIPRASIDONE HCL,ZIPRASIDONE HCL,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c227a618-1274-2b4d-e053-2a95a90a74fb,Yes,most
883,ZOLMITRIPTAN,ZOLMITRIPTAN,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9212b076-b1ae-4c06-bd56-0ae3c5c9acdf,Yes,most
884,ZOLMITRIPTAN,ZOLMITRIPTAN,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9212b076-b1ae-4c06-bd56-0ae3c5c9acdf,Yes,most
885,ZOLMITRIPTAN,ZOLMITRIPTAN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",9212b076-b1ae-4c06-bd56-0ae3c5c9acdf,Yes,most
886,68GA-DOTATATE,68GA-DOTATATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b2b3be70-17d8-4093-896c-f1c54a2cf242,No,no
887,68GA-DOTATATE,68GA-DOTATATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",b2b3be70-17d8-4093-896c-f1c54a2cf242,No,no
888,ACARBOSE,ACARBOSE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",722ce9eb-8f7b-4651-a287-d53dd7ab3707,No,no
889,ACARBOSE,ACARBOSE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",722ce9eb-8f7b-4651-a287-d53dd7ab3707,No,no
890,ACARBOSE,ACARBOSE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",722ce9eb-8f7b-4651-a287-d53dd7ab3707,No,no
891,ACETAZOLAMIDE,ACETAZOLAMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4dd56001-4941-4ff0-9f30-02a1bcc4fe7e,No,no
892,ACETAZOLAMIDE,ACETAZOLAMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4dd56001-4941-4ff0-9f30-02a1bcc4fe7e,No,no
893,ACETAZOLAMIDE,ACETAZOLAMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4dd56001-4941-4ff0-9f30-02a1bcc4fe7e,No,no
894,ACETAZOLAMIDE,ACETAZOLAMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4dd56001-4941-4ff0-9f30-02a1bcc4fe7e,No,no
895,ACETAZOLAMIDE,ACETAZOLAMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4dd56001-4941-4ff0-9f30-02a1bcc4fe7e,No,no
896,ACETAZOLAMIDE,ACETAZOLAMIDE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",4dd56001-4941-4ff0-9f30-02a1bcc4fe7e,No,no
897,ASPIRIN,ACETYLSALICYLIC ACID,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",476c41eb-9c73-470c-a54e-cdaa3914aaaf,No,no
898,ASPIRIN,ACETYLSALICYLIC ACID,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",476c41eb-9c73-470c-a54e-cdaa3914aaaf,No,no
899,ADEFOVIR DIPIVOXIL,ADEFOVIR DIPIVOXIL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e047f3b2-feae-4c5e-9d07-1fefb4c0ec25,No,no
900,ADEFOVIR DIPIVOXIL,ADEFOVIR DIPIVOXIL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e047f3b2-feae-4c5e-9d07-1fefb4c0ec25,No,no
901,ADEFOVIR DIPIVOXIL,ADEFOVIR DIPIVOXIL,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",e047f3b2-feae-4c5e-9d07-1fefb4c0ec25,No,no
902,AFATINIB,AFATINIB,Yes,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fd638e5e-8032-e7ca-0179-95e96ab5d387,No,no
903,AFATINIB,AFATINIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fd638e5e-8032-e7ca-0179-95e96ab5d387,No,no
904,AFATINIB,AFATINIB,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",fd638e5e-8032-e7ca-0179-95e96ab5d387,No,no
905,ALBENDAZOLE,ALBENDAZOLE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a5b09ffd-6ebe-cd89-e053-2995a90aa281,No,no
906,ALBENDAZOLE,ALBENDAZOLE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a5b09ffd-6ebe-cd89-e053-2995a90aa281,No,no
907,ALBENDAZOLE,ALBENDAZOLE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",a5b09ffd-6ebe-cd89-e053-2995a90aa281,No,no
908,ALENDRONATE SODIUM,ALENDRONATE SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c4358ba7-1bf8-4b0a-9407-5ac279d04555,No,no
909,ALENDRONATE SODIUM,ALENDRONATE SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c4358ba7-1bf8-4b0a-9407-5ac279d04555,No,no
910,ALENDRONATE SODIUM,ALENDRONATE SODIUM,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c4358ba7-1bf8-4b0a-9407-5ac279d04555,No,no
911,AMIFAMPRIDINE,AMIFAMPRIDINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2731310a-c060-4d3e-ba41-763d791f63a9,No,no
912,AMIFAMPRIDINE,AMIFAMPRIDINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2731310a-c060-4d3e-ba41-763d791f63a9,No,no
913,AMIFAMPRIDINE,AMIFAMPRIDINE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",2731310a-c060-4d3e-ba41-763d791f63a9,No,no
914,AMIKACIN SULFATE,AMIKACIN SULFATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c0f57839-1c9b-49e5-8c7a-708e2d16495d,Yes,no
915,AMIKACIN SULFATE,AMIKACIN SULFATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c0f57839-1c9b-49e5-8c7a-708e2d16495d,Yes,no
916,AMIKACIN SULFATE,AMIKACIN SULFATE,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",c0f57839-1c9b-49e5-8c7a-708e2d16495d,Yes,no
917,AMMONIA N-13,AMMONIA N-13,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",cc430bfd-6940-41ca-bda4-6d29eb4dc1f2,No,no
918,AMMONIA N-13,AMMONIA N-13,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",cc430bfd-6940-41ca-bda4-6d29eb4dc1f2,No,no
919,AMPICILLIN SODIUM,AMPICILLIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",294b2a06-695d-4f51-99e4-248b772db55c,No,no
920,AMPICILLIN SODIUM,AMPICILLIN,No,"Given the above information about a drug, answer 'was this drug associated with Cardiotoxicity?'
        Now, answer with just one word: Yes or No",294b2a06-695d-4f51-99e4-248b772db55c,No,no
